Forked 29948
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 29948)
Strategy 0: first ans is 0
Forked 29949
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 29949)
Strategy 1: first ans is 0
Forked 29973
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 29973)
Strategy 2: first ans is 0
Forked 29974
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 29974)
29974: Started!
29974: Number of players: 6, position: 3, number of turns: 1000
29974: Random seed: 20996773
Strategy 3: first ans is 1
Forked 29975
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 29975)
Strategy 4: first ans is 1
Forked 29999
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 29999)
Strategy 5: first ans is 1
29974: 1.838918e+00 1.666237e+00 1.572165e+00 7.268041e-01 1.649485e-01 3.092784e-02
29974: 1.837838e+00 1.666667e+00 1.572716e+00 7.271557e-01 1.647362e-01 3.088803e-02
29974: 1.836761e+00 1.667095e+00 1.573265e+00 7.275064e-01 1.645244e-01 3.084833e-02
29974: 1.838254e+00 1.666239e+00 1.572529e+00 7.278562e-01 1.643132e-01 3.080873e-02
29974: 1.837179e+00 1.666667e+00 1.573077e+00 7.282051e-01 1.641026e-01 3.076923e-02
29974: 1.836108e+00 1.668374e+00 1.572343e+00 7.285531e-01 1.638924e-01 3.072983e-02
29974: 1.836317e+00 1.668798e+00 1.571611e+00 7.289003e-01 1.636829e-01 3.069054e-02
29974: 1.836526e+00 1.667944e+00 1.572158e+00 7.292465e-01 1.634738e-01 3.065134e-02
29974: 1.838010e+00 1.668367e+00 1.570153e+00 7.295918e-01 1.632653e-01 3.061224e-02
29974: 1.838217e+00 1.667516e+00 1.569427e+00 7.312102e-01 1.630573e-01 3.057325e-02
29974: 1.838422e+00 1.669211e+00 1.568702e+00 7.302799e-01 1.628499e-01 3.053435e-02
29974: 1.838628e+00 1.668361e+00 1.570521e+00 7.293520e-01 1.626429e-01 3.049555e-02
29974: 1.837563e+00 1.670051e+00 1.568528e+00 7.309645e-01 1.624365e-01 3.045685e-02
29974: 1.837769e+00 1.670469e+00 1.569075e+00 7.300380e-01 1.622307e-01 3.041825e-02
29974: 1.837975e+00 1.670886e+00 1.568354e+00 7.303797e-01 1.620253e-01 3.037975e-02
29974: 1.838180e+00 1.671302e+00 1.568900e+00 7.294564e-01 1.618205e-01 3.034134e-02
29974: 1.838384e+00 1.669192e+00 1.570707e+00 7.297980e-01 1.616162e-01 3.030303e-02
29974: 1.837327e+00 1.669609e+00 1.571248e+00 7.301387e-01 1.614124e-01 3.026482e-02
29974: 1.836272e+00 1.670025e+00 1.570529e+00 7.304786e-01 1.624685e-01 3.022670e-02
29974: 1.836478e+00 1.669182e+00 1.569811e+00 7.320755e-01 1.622642e-01 3.018868e-02
29974: 1.836683e+00 1.668342e+00 1.570352e+00 7.324121e-01 1.620603e-01 3.015075e-02
29974: 1.835634e+00 1.670013e+00 1.568381e+00 7.340025e-01 1.618570e-01 3.011292e-02
29974: 1.835840e+00 1.670426e+00 1.568922e+00 7.330827e-01 1.616541e-01 3.007519e-02
29974: 1.834793e+00 1.672090e+00 1.568210e+00 7.334168e-01 1.614518e-01 3.003755e-02
29974: 1.833750e+00 1.672500e+00 1.568750e+00 7.337500e-01 1.612500e-01 3.000000e-02
29974: 1.835206e+00 1.671660e+00 1.569288e+00 7.328340e-01 1.610487e-01 2.996255e-02
29974: 1.834165e+00 1.672070e+00 1.568579e+00 7.331671e-01 1.620948e-01 2.992519e-02
29974: 1.833126e+00 1.673724e+00 1.567870e+00 7.322540e-01 1.631382e-01 2.988792e-02
29974: 1.834577e+00 1.671642e+00 1.569652e+00 7.313433e-01 1.629353e-01 2.985075e-02
29974: 1.833540e+00 1.672050e+00 1.570186e+00 7.304348e-01 1.639752e-01 2.981366e-02
29974: 1.833747e+00 1.669975e+00 1.571960e+00 7.307692e-01 1.637717e-01 2.977667e-02
29974: 1.832714e+00 1.671623e+00 1.571252e+00 7.311029e-01 1.635688e-01 2.973978e-02
29974: 1.832921e+00 1.670792e+00 1.570545e+00 7.326733e-01 1.633663e-01 2.970297e-02
29974: 1.831891e+00 1.672435e+00 1.568603e+00 7.342398e-01 1.631644e-01 2.966625e-02
29974: 1.832099e+00 1.674074e+00 1.567901e+00 7.333333e-01 1.629630e-01 2.962963e-02
29974: 1.831073e+00 1.674476e+00 1.569667e+00 7.324291e-01 1.627620e-01 2.959309e-02
29974: 1.831281e+00 1.676108e+00 1.568966e+00 7.315271e-01 1.625616e-01 2.955665e-02
29974: 1.830258e+00 1.676507e+00 1.570726e+00 7.306273e-01 1.623616e-01 2.952030e-02
29974: 1.831695e+00 1.676904e+00 1.568796e+00 7.309582e-01 1.621622e-01 2.948403e-02
29974: 1.831902e+00 1.676074e+00 1.570552e+00 7.300613e-01 1.619632e-01 2.944785e-02
29974: 1.830882e+00 1.676471e+00 1.571078e+00 7.303922e-01 1.617647e-01 2.941176e-02
29974: 1.831089e+00 1.676867e+00 1.570379e+00 7.307222e-01 1.615667e-01 2.937576e-02
29974: 1.832518e+00 1.674817e+00 1.570905e+00 7.310513e-01 1.613692e-01 2.933985e-02
29974: 1.831502e+00 1.675214e+00 1.570208e+00 7.326007e-01 1.611722e-01 2.930403e-02
29974: 1.830488e+00 1.675610e+00 1.569512e+00 7.329268e-01 1.621951e-01 2.926829e-02
29974: 1.830694e+00 1.676005e+00 1.568819e+00 7.332521e-01 1.619976e-01 2.923264e-02
29974: 1.829684e+00 1.673966e+00 1.571776e+00 7.323601e-01 1.630170e-01 2.919708e-02
29974: 1.832321e+00 1.671932e+00 1.571081e+00 7.326853e-01 1.628190e-01 2.916160e-02
29974: 1.831311e+00 1.671117e+00 1.572816e+00 7.330097e-01 1.626214e-01 2.912621e-02
29974: 1.831515e+00 1.670303e+00 1.572121e+00 7.345455e-01 1.624242e-01 2.909091e-02
29974: 1.831719e+00 1.669492e+00 1.571429e+00 7.348668e-01 1.634383e-01 2.905569e-02
29974: 1.833132e+00 1.669891e+00 1.569528e+00 7.351874e-01 1.632406e-01 2.902056e-02
29974: 1.832126e+00 1.669082e+00 1.570048e+00 7.367150e-01 1.630435e-01 2.898551e-02
29974: 1.832328e+00 1.670688e+00 1.568154e+00 7.370326e-01 1.628468e-01 2.895054e-02
29974: 1.831325e+00 1.669880e+00 1.571084e+00 7.361446e-01 1.626506e-01 2.891566e-02
29974: 1.831528e+00 1.669073e+00 1.571600e+00 7.364621e-01 1.624549e-01 2.888087e-02
29974: 1.830529e+00 1.669471e+00 1.572115e+00 7.367788e-01 1.622596e-01 2.884615e-02
29974: 1.830732e+00 1.669868e+00 1.571429e+00 7.370948e-01 1.620648e-01 2.881152e-02
29974: 1.830935e+00 1.669065e+00 1.570743e+00 7.386091e-01 1.618705e-01 2.877698e-02
29974: 1.829940e+00 1.670659e+00 1.568862e+00 7.401198e-01 1.616766e-01 2.874251e-02
29974: 1.831340e+00 1.669856e+00 1.569378e+00 7.392344e-01 1.614833e-01 2.870813e-02
29974: 1.831541e+00 1.670251e+00 1.568698e+00 7.383513e-01 1.624851e-01 2.867384e-02
29974: 1.830549e+00 1.671838e+00 1.569212e+00 7.374702e-01 1.622912e-01 2.863962e-02
29974: 1.830751e+00 1.671037e+00 1.570918e+00 7.365912e-01 1.620977e-01 2.860548e-02
29974: 1.829762e+00 1.671429e+00 1.571429e+00 7.369048e-01 1.619048e-01 2.857143e-02
29974: 1.829964e+00 1.669441e+00 1.571938e+00 7.372176e-01 1.629013e-01 2.853746e-02
29974: 1.828979e+00 1.671021e+00 1.571259e+00 7.375297e-01 1.627078e-01 2.850356e-02
29974: 1.830368e+00 1.671412e+00 1.569395e+00 7.378410e-01 1.625148e-01 2.846975e-02
29974: 1.830569e+00 1.669431e+00 1.571090e+00 7.381517e-01 1.623223e-01 2.843602e-02
29974: 1.829586e+00 1.669822e+00 1.571598e+00 7.384615e-01 1.621302e-01 2.840237e-02
29974: 1.828605e+00 1.669031e+00 1.572104e+00 7.399527e-01 1.619385e-01 2.836879e-02
29974: 1.828808e+00 1.669421e+00 1.571429e+00 7.402597e-01 1.617473e-01 2.833530e-02
29974: 1.829009e+00 1.667453e+00 1.573113e+00 7.405660e-01 1.615566e-01 2.830189e-02
29974: 1.829211e+00 1.666667e+00 1.571260e+00 7.432273e-01 1.613663e-01 2.826855e-02
29974: 1.827059e+00 1.668235e+00 1.571765e+00 7.435294e-01 1.611765e-01 2.823529e-02
29974: 1.827262e+00 1.669800e+00 1.569918e+00 7.438308e-01 1.609871e-01 2.820212e-02
29974: 1.827465e+00 1.670188e+00 1.570423e+00 7.429577e-01 1.607981e-01 2.816901e-02
29974: 1.826495e+00 1.670574e+00 1.569754e+00 7.444314e-01 1.606096e-01 2.813599e-02
29974: 1.826698e+00 1.669789e+00 1.569087e+00 7.459016e-01 1.604215e-01 2.810304e-02
29974: 1.826901e+00 1.670175e+00 1.569591e+00 7.450292e-01 1.602339e-01 2.807018e-02
29974: 1.828271e+00 1.668224e+00 1.570093e+00 7.453271e-01 1.600467e-01 2.803738e-02
29974: 1.827305e+00 1.668611e+00 1.570595e+00 7.456243e-01 1.598600e-01 2.800467e-02
29974: 1.826340e+00 1.668998e+00 1.571096e+00 7.459207e-01 1.596737e-01 2.797203e-02
29974: 1.828871e+00 1.668219e+00 1.569267e+00 7.462165e-01 1.594878e-01 2.793946e-02
29974: 1.827907e+00 1.668605e+00 1.569767e+00 7.465116e-01 1.593023e-01 2.790698e-02
29974: 1.826945e+00 1.667828e+00 1.571429e+00 7.456446e-01 1.602787e-01 2.787456e-02
29974: 1.827146e+00 1.669374e+00 1.569606e+00 7.459397e-01 1.600928e-01 2.784223e-02
29974: 1.826188e+00 1.668598e+00 1.572422e+00 7.450753e-01 1.599073e-01 2.780997e-02
29974: 1.826389e+00 1.668981e+00 1.570602e+00 7.465278e-01 1.597222e-01 2.777778e-02
29974: 1.825434e+00 1.669364e+00 1.569942e+00 7.479769e-01 1.595376e-01 2.774566e-02
29974: 1.824480e+00 1.668591e+00 1.571594e+00 7.482679e-01 1.593533e-01 2.771363e-02
29974: 1.825836e+00 1.667820e+00 1.570934e+00 7.485582e-01 1.591696e-01 2.768166e-02
29974: 1.826037e+00 1.669355e+00 1.569124e+00 7.488479e-01 1.589862e-01 2.764977e-02
29974: 1.825086e+00 1.669735e+00 1.570771e+00 7.479862e-01 1.588032e-01 2.761795e-02
29974: 1.824138e+00 1.670115e+00 1.571264e+00 7.482759e-01 1.586207e-01 2.758621e-02
29974: 1.824340e+00 1.671642e+00 1.569460e+00 7.485649e-01 1.584386e-01 2.755454e-02
29974: 1.824541e+00 1.670872e+00 1.569954e+00 7.488532e-01 1.582569e-01 2.752294e-02
29974: 1.823597e+00 1.670103e+00 1.571592e+00 7.491409e-01 1.580756e-01 2.749141e-02
29974: 1.823799e+00 1.669336e+00 1.570938e+00 7.505721e-01 1.578947e-01 2.745995e-02
29974: 1.824000e+00 1.669714e+00 1.569143e+00 7.520000e-01 1.577143e-01 2.742857e-02
29974: 1.824201e+00 1.668950e+00 1.569635e+00 7.511416e-01 1.586758e-01 2.739726e-02
29974: 1.824401e+00 1.668187e+00 1.570125e+00 7.514253e-01 1.584949e-01 2.736602e-02
29974: 1.823462e+00 1.668565e+00 1.568337e+00 7.539863e-01 1.583144e-01 2.733485e-02
29974: 1.823663e+00 1.668942e+00 1.567691e+00 7.531286e-01 1.592719e-01 2.730375e-02
29974: 1.822727e+00 1.668182e+00 1.569318e+00 7.522727e-01 1.602273e-01 2.727273e-02
29974: 1.822928e+00 1.668558e+00 1.569807e+00 7.514188e-01 1.600454e-01 2.724177e-02
29974: 1.821995e+00 1.667800e+00 1.570295e+00 7.528345e-01 1.598639e-01 2.721088e-02
29974: 1.821065e+00 1.668177e+00 1.569649e+00 7.531144e-01 1.608154e-01 2.718007e-02
29974: 1.821267e+00 1.667421e+00 1.570136e+00 7.533937e-01 1.606335e-01 2.714932e-02
29974: 1.820339e+00 1.670056e+00 1.568362e+00 7.536723e-01 1.604520e-01 2.711864e-02
29974: 1.821670e+00 1.669300e+00 1.568849e+00 7.528217e-01 1.602709e-01 2.708804e-02
29974: 1.821871e+00 1.669673e+00 1.568207e+00 7.531003e-01 1.600902e-01 2.705750e-02
29974: 1.820946e+00 1.668919e+00 1.570946e+00 7.522523e-01 1.599099e-01 2.702703e-02
29974: 1.821147e+00 1.669291e+00 1.569179e+00 7.525309e-01 1.608549e-01 2.699663e-02
29974: 1.821348e+00 1.668539e+00 1.570787e+00 7.516854e-01 1.606742e-01 2.696629e-02
29974: 1.821549e+00 1.670034e+00 1.569024e+00 7.519641e-01 1.604938e-01 2.693603e-02
29974: 1.822870e+00 1.669283e+00 1.569507e+00 7.511211e-01 1.603139e-01 2.690583e-02
29974: 1.823068e+00 1.669653e+00 1.569989e+00 7.502800e-01 1.601344e-01 2.687570e-02
29974: 1.822148e+00 1.668904e+00 1.570470e+00 7.516779e-01 1.599553e-01 2.684564e-02
29974: 1.822346e+00 1.668156e+00 1.569832e+00 7.530726e-01 1.597765e-01 2.681564e-02
29974: 1.822545e+00 1.668527e+00 1.569196e+00 7.533482e-01 1.595982e-01 2.678571e-02
29974: 1.821628e+00 1.667781e+00 1.570792e+00 7.536232e-01 1.594203e-01 2.675585e-02
29974: 1.822940e+00 1.667038e+00 1.569042e+00 7.538976e-01 1.603563e-01 2.672606e-02
29974: 1.822024e+00 1.669633e+00 1.568409e+00 7.530590e-01 1.601780e-01 2.669633e-02
29974: 1.821111e+00 1.670000e+00 1.570000e+00 7.522222e-01 1.600000e-01 2.666667e-02
29974: 1.821310e+00 1.669256e+00 1.569367e+00 7.524972e-01 1.609323e-01 2.663707e-02
29974: 1.820399e+00 1.669623e+00 1.568736e+00 7.538803e-01 1.607539e-01 2.660754e-02
29974: 1.820598e+00 1.669989e+00 1.569214e+00 7.530454e-01 1.605759e-01 2.657807e-02
29974: 1.820796e+00 1.669248e+00 1.568584e+00 7.544248e-01 1.603982e-01 2.654867e-02
29974: 1.819890e+00 1.669613e+00 1.567956e+00 7.546961e-01 1.602210e-01 2.762431e-02
29974: 1.820088e+00 1.668874e+00 1.568433e+00 7.549669e-01 1.600442e-01 2.759382e-02
29974: 1.820287e+00 1.668137e+00 1.570011e+00 7.541345e-01 1.598677e-01 2.756340e-02
29974: 1.819383e+00 1.668502e+00 1.569383e+00 7.544053e-01 1.607930e-01 2.753304e-02
29974: 1.819582e+00 1.667767e+00 1.570957e+00 7.535754e-01 1.606161e-01 2.750275e-02
29974: 1.819780e+00 1.668132e+00 1.570330e+00 7.538462e-01 1.604396e-01 2.747253e-02
29974: 1.818880e+00 1.666301e+00 1.570801e+00 7.552141e-01 1.613611e-01 2.744237e-02
29974: 1.819079e+00 1.666667e+00 1.569079e+00 7.554825e-01 1.622807e-01 2.741228e-02
29974: 1.819277e+00 1.667032e+00 1.569551e+00 7.546550e-01 1.621030e-01 2.738226e-02
29974: 1.819475e+00 1.666302e+00 1.568928e+00 7.560175e-01 1.619256e-01 2.735230e-02
29974: 1.819672e+00 1.665574e+00 1.570492e+00 7.551913e-01 1.617486e-01 2.732240e-02
29974: 1.819869e+00 1.665939e+00 1.568777e+00 7.565502e-01 1.615721e-01 2.729258e-02
29974: 1.818975e+00 1.665213e+00 1.571429e+00 7.557252e-01 1.613959e-01 2.726281e-02
29974: 1.819172e+00 1.665577e+00 1.569717e+00 7.570806e-01 1.612200e-01 2.723312e-02
29974: 1.819369e+00 1.663765e+00 1.571273e+00 7.573449e-01 1.610446e-01 2.720348e-02
29974: 1.819565e+00 1.664130e+00 1.569565e+00 7.586957e-01 1.608696e-01 2.717391e-02
29974: 1.820847e+00 1.662324e+00 1.570033e+00 7.589577e-01 1.606949e-01 2.714441e-02
29974: 1.819957e+00 1.662690e+00 1.569414e+00 7.603037e-01 1.605206e-01 2.711497e-02
29974: 1.819068e+00 1.665222e+00 1.568797e+00 7.594800e-01 1.603467e-01 2.708559e-02
29974: 1.819264e+00 1.664502e+00 1.569264e+00 7.597403e-01 1.601732e-01 2.705628e-02
29974: 1.818378e+00 1.664865e+00 1.570811e+00 7.589189e-01 1.600000e-01 2.702703e-02
29974: 1.818575e+00 1.665227e+00 1.570194e+00 7.591793e-01 1.598272e-01 2.699784e-02
29974: 1.817691e+00 1.665588e+00 1.570658e+00 7.594391e-01 1.596548e-01 2.696872e-02
29974: 1.817888e+00 1.665948e+00 1.570043e+00 7.596983e-01 1.594828e-01 2.693966e-02
29974: 1.817008e+00 1.664155e+00 1.570506e+00 7.610334e-01 1.603875e-01 2.691066e-02
29974: 1.818280e+00 1.662366e+00 1.570968e+00 7.612903e-01 1.602151e-01 2.688172e-02
29974: 1.818475e+00 1.662728e+00 1.570354e+00 7.615467e-01 1.600430e-01 2.685285e-02
29974: 1.817597e+00 1.662017e+00 1.570815e+00 7.618026e-01 1.598712e-01 2.789700e-02
29974: 1.816720e+00 1.662379e+00 1.571275e+00 7.620579e-01 1.596999e-01 2.786710e-02
29974: 1.817987e+00 1.662741e+00 1.569593e+00 7.623126e-01 1.595289e-01 2.783726e-02
29974: 1.817112e+00 1.660963e+00 1.572193e+00 7.614973e-01 1.604278e-01 2.780749e-02
29974: 1.818376e+00 1.660256e+00 1.571581e+00 7.617521e-01 1.602564e-01 2.777778e-02
29974: 1.817503e+00 1.660619e+00 1.570971e+00 7.620064e-01 1.611526e-01 2.774813e-02
29974: 1.816631e+00 1.658849e+00 1.571429e+00 7.643923e-01 1.609808e-01 2.771855e-02
29974: 1.817891e+00 1.658147e+00 1.570820e+00 7.646432e-01 1.608094e-01 2.768903e-02
29974: 1.817021e+00 1.659574e+00 1.570213e+00 7.648936e-01 1.606383e-01 2.765957e-02
29974: 1.816153e+00 1.659936e+00 1.570670e+00 7.651435e-01 1.604676e-01 2.763018e-02
29974: 1.816348e+00 1.660297e+00 1.570064e+00 7.653928e-01 1.602972e-01 2.760085e-02
29974: 1.816543e+00 1.658537e+00 1.571580e+00 7.656416e-01 1.601273e-01 2.757158e-02
29974: 1.815678e+00 1.658898e+00 1.570975e+00 7.658898e-01 1.599576e-01 2.860169e-02
29974: 1.814815e+00 1.659259e+00 1.570370e+00 7.671958e-01 1.597884e-01 2.857143e-02
29974: 1.816068e+00 1.659619e+00 1.568710e+00 7.674419e-01 1.596195e-01 2.854123e-02
29974: 1.815206e+00 1.658923e+00 1.569166e+00 7.676874e-01 1.605069e-01 2.851109e-02
29974: 1.815401e+00 1.659283e+00 1.569620e+00 7.668776e-01 1.603376e-01 2.848101e-02
29974: 1.814542e+00 1.659642e+00 1.569020e+00 7.681770e-01 1.601686e-01 2.845100e-02
29974: 1.814737e+00 1.660000e+00 1.568421e+00 7.684211e-01 1.600000e-01 2.842105e-02
29974: 1.814932e+00 1.660358e+00 1.568875e+00 7.676130e-01 1.598318e-01 2.839117e-02
29974: 1.814076e+00 1.660714e+00 1.569328e+00 7.678571e-01 1.596639e-01 2.836134e-02
29974: 1.813221e+00 1.661070e+00 1.569780e+00 7.670514e-01 1.605456e-01 2.833158e-02
29974: 1.812369e+00 1.661426e+00 1.571279e+00 7.662474e-01 1.603774e-01 2.830189e-02
29974: 1.812565e+00 1.660733e+00 1.569634e+00 7.664921e-01 1.623037e-01 2.827225e-02
29974: 1.811715e+00 1.662134e+00 1.569038e+00 7.667364e-01 1.621339e-01 2.824268e-02
29974: 1.811912e+00 1.662487e+00 1.569488e+00 7.659352e-01 1.619645e-01 2.821317e-02
29974: 1.813152e+00 1.661795e+00 1.568894e+00 7.661795e-01 1.617954e-01 2.818372e-02
29974: 1.812304e+00 1.662148e+00 1.570386e+00 7.653806e-01 1.616267e-01 2.815433e-02
29974: 1.811458e+00 1.662500e+00 1.570833e+00 7.656250e-01 1.614583e-01 2.812500e-02
29974: 1.812695e+00 1.661811e+00 1.570239e+00 7.658689e-01 1.612903e-01 2.809573e-02
29974: 1.811850e+00 1.662162e+00 1.570686e+00 7.661123e-01 1.611227e-01 2.806653e-02
29974: 1.812046e+00 1.661475e+00 1.570093e+00 7.673936e-01 1.609553e-01 2.803738e-02
29974: 1.812241e+00 1.661826e+00 1.568465e+00 7.686722e-01 1.607884e-01 2.800830e-02
29974: 1.812435e+00 1.661140e+00 1.568912e+00 7.689119e-01 1.606218e-01 2.797927e-02
29974: 1.812629e+00 1.660455e+00 1.569358e+00 7.681159e-01 1.614907e-01 2.795031e-02
29974: 1.811789e+00 1.660807e+00 1.569804e+00 7.673216e-01 1.623578e-01 2.792141e-02
29974: 1.811983e+00 1.662190e+00 1.569215e+00 7.665289e-01 1.621901e-01 2.789256e-02
29974: 1.811146e+00 1.661507e+00 1.571723e+00 7.657379e-01 1.620227e-01 2.786378e-02
29974: 1.811340e+00 1.661856e+00 1.571134e+00 7.659794e-01 1.618557e-01 2.783505e-02
29974: 1.811535e+00 1.661174e+00 1.570546e+00 7.662204e-01 1.627188e-01 2.780639e-02
29974: 1.811728e+00 1.661523e+00 1.569959e+00 7.664609e-01 1.625514e-01 2.777778e-02
29974: 1.811922e+00 1.660843e+00 1.570401e+00 7.656732e-01 1.634121e-01 2.774923e-02
29974: 1.813142e+00 1.661191e+00 1.568789e+00 7.659138e-01 1.632444e-01 2.772074e-02
29974: 1.813333e+00 1.660513e+00 1.570256e+00 7.651282e-01 1.630769e-01 2.769231e-02
29974: 1.812500e+00 1.661885e+00 1.569672e+00 7.653689e-01 1.629098e-01 2.766393e-02
29974: 1.811668e+00 1.661208e+00 1.570113e+00 7.666325e-01 1.627431e-01 2.763562e-02
29974: 1.810838e+00 1.660532e+00 1.570552e+00 7.678937e-01 1.625767e-01 2.760736e-02
29974: 1.812053e+00 1.658836e+00 1.570991e+00 7.681307e-01 1.624106e-01 2.757916e-02
29974: 1.811224e+00 1.659184e+00 1.569388e+00 7.693878e-01 1.632653e-01 2.755102e-02
29974: 1.811417e+00 1.659531e+00 1.569827e+00 7.686035e-01 1.630989e-01 2.752294e-02
29974: 1.812627e+00 1.657841e+00 1.570265e+00 7.688391e-01 1.629328e-01 2.749491e-02
29974: 1.811801e+00 1.659207e+00 1.569685e+00 7.690743e-01 1.627670e-01 2.746694e-02
29974: 1.810976e+00 1.659553e+00 1.570122e+00 7.682927e-01 1.636179e-01 2.743902e-02
29974: 1.811168e+00 1.659898e+00 1.569543e+00 7.685279e-01 1.634518e-01 2.741117e-02
29974: 1.811359e+00 1.660243e+00 1.569980e+00 7.677485e-01 1.632860e-01 2.738337e-02
29974: 1.810537e+00 1.659574e+00 1.570415e+00 7.689970e-01 1.631206e-01 2.735562e-02
29974: 1.810729e+00 1.659919e+00 1.569838e+00 7.692308e-01 1.629555e-01 2.732794e-02
29974: 1.809909e+00 1.659252e+00 1.572295e+00 7.684530e-01 1.627907e-01 2.730030e-02
29974: 1.811111e+00 1.658586e+00 1.570707e+00 7.686869e-01 1.636364e-01 2.727273e-02
29974: 1.810293e+00 1.660949e+00 1.569122e+00 7.689203e-01 1.634712e-01 2.724521e-02
29974: 1.811492e+00 1.660282e+00 1.568548e+00 7.681452e-01 1.643145e-01 2.721774e-02
29974: 1.810675e+00 1.661631e+00 1.567976e+00 7.673716e-01 1.641490e-01 2.819738e-02
29974: 1.809859e+00 1.660966e+00 1.570423e+00 7.665996e-01 1.639839e-01 2.816901e-02
29974: 1.811055e+00 1.659296e+00 1.569849e+00 7.668342e-01 1.648241e-01 2.814070e-02
29974: 1.811245e+00 1.659639e+00 1.569277e+00 7.660643e-01 1.656627e-01 2.811245e-02
29974: 1.810431e+00 1.658977e+00 1.570712e+00 7.662989e-01 1.654965e-01 2.808425e-02
29974: 1.810621e+00 1.659319e+00 1.570140e+00 7.665331e-01 1.653307e-01 2.805611e-02
29974: 1.809810e+00 1.659660e+00 1.569570e+00 7.677678e-01 1.651652e-01 2.802803e-02
Traceback (most recent call last):
  File "/lowest-unique-number/tournament0/elexunix.py", line 25, in <module>
29974: Done!
    input()
EOFError: EOF when reading a line
